,label,text,label_num
587,ham,"Subject: new employee
i am pleased to announce that sabrae zajac will be joining the texas desk
logistics group next week , april 10 th .
she joins us from the ena offsystem settlements group and previously from
koch industries . she can be reached
at ext . 36381 . thanks , pat",0
5031,spam,"Subject: @ $ 89 . 00 w / speakers . . . . hp 17 "" crt flat monitor
hp vx 74 c 17 "" crt flat monitor w / speakers
part no .
p 8715 b
$ 89 . 00
hp vx 74 c 17 "" crt flat monitor w /
speakersl 7 "" ( 43 cm )
diagonal maximum viewable - anti glare coating - up to
1280 x 1024 resolution - 2 speakers . * minimum quantuties
apply
visit : http : / www . computron - me . com for deals !
your one stop / office # td
01 , jebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971 4
8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this
email can not be considered spam as long as we include : contact
information remove instructions . this message is intended for dealer
and resellers only . if you have somehow gotten on this list in error , or
for any other reason would like to be removed , please reply with "" remove
"" in the subject line of your message . this message is being sent to you
in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective ownershp only for
sale in the middle east
products may not be exactly as shown
above
- -
to unsubscribe from : computron 3 , just follow this link :
click the link , or copy and paste the address into your browser .
please give it atleast 48 hours for unsubscription to be effective .",1
203,ham,"Subject: customer list
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 01 / 28 / 2000
04 : 57 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : lee l papayoti on 01 / 19 / 2000 05 : 30 pm
to : james a ajello / hou / ect @ ect , wendy king / corp / enron @ enron , jim
crump / corp / enron @ enron , andrew wilson / corp / enron @ enron , glenn
wright / corp / enron @ enron
cc : gary w lamphier / hou / ect @ ect , james mackey / hou / ect @ ect
subject : customer list
as requested , here is the list of hpl ' s industrial customers in texas :",0
102,ham,"Subject: re : request for application report list
this is a follow up to the earlier email i forwarded regarding ces historical
information . note the deadline of 1 / 15 , i believe that should be friday 1 / 14
so i need your responses by thursday 1 / 13 .
please fill out the spreadsheet for each area and forward back to me . i will
consolidate our responses from a logistics perspective . lets have them add
everything they need and if challenged we can re - review later .
thanks - bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert superty / hou / ect on 01 / 06 / 2000
08 : 24 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : bryce baxter 01 / 05 / 2000 12 : 00 pm
to : sheri thomas / hou / ect @ ect , robert superty / hou / ect @ ect , mark
friedman / hou / ect @ ect , mary solmonson / hou / ect @ ect , bob klein / hou / ect @ ect ,
georgeanne hodges / hou / ect @ ect , lisa csikos / hou / ect @ ect , rita wynne / hou / ect @ ect
cc : inja chun / hou / ect @ ect , brent a price / hou / ect @ ect , tommy j
yanowski / hou / ect @ ect , susan harrison / hou / ect @ ect , lawrence r
daze / hou / ect @ ect , pamela chambers / corp / enron @ enron , jpeeple @ columbienergy . com
subject : re : request for application report list
last month richard burchfield sent us the following list of reports that are
available from ces ' s systems . it is working on a way to secure an electronic
copy of the required reports and making them available to us online via the
electronic document management system . while ena is not liable for pre - 2000
business , we may need to assist with research as issues arise . in order to
get the ball rolling , we need to get a list together of the reports we need .
please fill out the attached spreadsheet and list any reports that you need
and return it to me by friday , 1 / 15 / 2000 . if you do not want any reports ,
please send me an email letting me know that . i have included samples of how
to fill this out , and if you have any questions please give me a call .
if you aren ' t sure which reports you need based on the names , please get with
any ces employees you have hired or with a ces transition employee to get
clarification . if you need samples of any of these reports please let my
assistant , pam chambers , know and she will coordinate getting a sample report
printed for you .
in addition , i will need a list of the users and their logonid ' s who will
need to have access to this data . please send that to me by the 15 th as
well .
thanks , bryce
richard burchfield
12 / 01 / 99 04 : 58 pm
to : sheri thomas / hou / ect @ ect , robert superty / hou / ect @ ect , brent a
price / hou / ect @ ect , mark friedman / hou / ect @ ect , mary solmonson / hou / ect @ ect ,
tommy j yanowski / hou / ect @ ect , bob klein / hou / ect @ ect , bryce
baxter / hou / ect @ ect , georgeanne hodges / hou / ect @ ect
cc :
subject : re : request for application report list
all ,
below is attached the report list for ces .
richard
- - - - - - - - - - - - - - - - - - - - - - forwarded by richard burchfield / hou / ect on 12 / 01 / 99
03 : 48 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
cdeaton @ . com on 12 / 01 / 99 01 : 25 : 37 pm
to : richard burchfield / hou / ect @ ect
cc : "" - * peeples , jeff "" ,
"" - * licarione , linda ""
subject : re : request for application report list
please see the attached for the altra gms report listing . please forward any
additional questions relating to altra gms to linda licarione ( 713 - 693 - 2845 )
or
jeff peeples ( 713 - 693 - 2597 ) . thanks .
linda licarione
12 / 01 / 99 01 : 04 pm
to : clay deaton / ces / columbiagas @ columbiagas
cc :
subject : request for application report list
attached is a list of 210 reports from altra gms . please note that we may not
be using all of these reports . if you need me to scale this down to those
currently being used , i will need to do a bit of analysis . many of the base
reports , those denoted in the spreadsheet with filename - location ( 1 st column )
=
master . mdb are not currently being used at ces . let me know if you have any
questions .
- - - - - - - - - - - - - - - - - - - - - - forwarded by linda licarione / ces / columbiagas on
12 / 01 / 99
12 : 58 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
clay deaton
11 / 30 / 99 01 : 27 pm
to : linda licarione / ces / columbiagas @ columbiagas
cc :
subject : request for application report list
can you provide me with a complete list of gms reports ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by clay deaton / ces / columbiagas on 11 / 30 / 99
01 : 26 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
rburchf @ ect . enron . com on 11 / 30 / 99 10 : 36 : 11 am
please respond to rburchf @ ect . enron . com
to : clay deaton / ces / columbiagas @ columbiagas
cc : csulliv @ ect . enron . com , bprice @ ect . enron . com
subject : request for application report list
clay ,
i have had several requests from the ena business groups . now that the
agreement has been finalized , for report lists from your key applications ,
those
being , altra gms and risk works ( there may be others as people become more
aware ) . there will be a need for information for ena to manage contracts as we
go through he transition period . we feel this would be an easier process to
work
through if ena knows what kind of information they can request as we go
through
the transition .
thanks , richard
- gms _ reportlisting by header . xls",0
4330,spam,"Subject: feelings of guilt , worthlessness , helplessness ?
htmlbodytable cellpadding = 10 align = centertrtda href = http : / / www . zmedabsd . info / 92 / img
src = http : / / thm - brlr 2 . search . vip . scd . yahoo . com / image / 27167564 / a / tdtd width = 30 / tdtd
align = centera href = http : / / www . zmedabsd . info / 92 / font size = 7 face = arial color = blackdepressed ? / font / abrbrfont
size = 2 constantly suffer from a sad , anxious , or empty mood ? brplagued by feelings of
hopelessness ? brexperience decreased energy , increased fatigue , feel slowed
down ? / td / tr / tablebrbrcentera href = http : / / www . zmedabsd . info / 92 / font face = comic sans msfind out what you can
do about it . . . / a / body / html
brbrbrbrbrbrbrbr
guido asterixe - mail fool ssssss dragonfl sarahlmidori aeh stingray lucas promethe joanna
godzilla flight fountain
fiona nikitaliverpoo pirate aliens
asdfghjk timber dead
young yomamacaesar midori symbol
nimrod sonnypedro kenneth megan frederic velvet nugget
",1
768,ham,"Subject: well head
shoreline wants to move the volume of two meters . the first one , 6886 from
153 to 1 and 6501 from 46 to 1 . 6501 is due to force majeure pipeline s / i
on 5 / 10 per there sheet .",0
1370,ham,"Subject: hpl nom for august 11 , 2000
( see attached file : wtxo 811 . xls )
- wtxo 811 . xls",0
1826,ham,"Subject: re : rate for tenaska deal
daaah !
sorry !
daren j farmer
10 / 16 / 2000 05 : 57 pm
to : sandi m braband / hou / ect @ ect
cc :
subject : re : rate for tenaska deal
consumer price index
from : sandi m braband on 10 / 16 / 2000 12 : 14 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : re : rate for tenaska deal
daren ,
thanks - - while i ' m certain i should know , i must confess that i do not know
what cpi stands for ? ? ?
sandi
daren j farmer
10 / 16 / 2000 11 : 39 am
to : sandi m braband / hou / ect @ ect , bob m hall / na / enron @ enron
cc :
subject : re : rate for tenaska deal
sandi ,
sorry for just now getting back with you . i was out last week .
the rate ( $ . 04 / mmbtu ) will be charged on the greater of the volumes nominated
on the supply contracts or the actual deliveries to the plant . the fee will
be adjusted yearly based on cpi .
bob - i could not remember if we stated the type of settlement on the
delivered volumes ( actuals or nominations ) . i think we should use actuals
due to possibility that the plant could over pull with out our knowledge on a
daily basis . we would receive the estimates / actuals on a lag and may have to
purchase gas to offset the imbalance , even though the plant kept the noms at
the 45 , 000 base . i also think that if the plant does increase the nom , they
are more likely to pull the additional volume rather than pulling less . do
you agree with this ?
d
from : sandi m braband on 10 / 10 / 2000 03 : 41 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : rate for tenaska deal
daren ,
when we met regarding the rate for the tenaska gas management agreement , you
guys mentioned that it would be tied to an index - - could you restate for me
how that is to work - - it will start out 4 cents per mmbtu based on the greater
of the volumes nominated through the supply contracts or the actual
deliveries to the plant . then the fee will vary month to month ? year to year ?
based on what index ?
thanks ,
sandi",0
1821,ham,"Subject: re : information regarding batch noms on aug 5 , 6 & 7 , 2000
that ' s fine . we will make the changes . however , this will change the
cashout entries for 8 / 00 . i thought august was finished when i sent them to
you previously . sorry for the double work . i will get the new numbers to
you this afternoon .
thanks ,
megan",0
1471,ham,"Subject: meter 9750 , mustang / eagle common point
production at the meter should be about 800 / day more than was listed on the
nomination for the month of september . mjj",0
44,ham,"Subject: 23 rd noms
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 12 / 23 / 99 10 : 30
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
royal _ b _ edmondson @ reliantenergy . com on 12 / 22 / 99 11 : 32 : 52 am
to : ami chokshi / corp / enron @ enron
cc :
subject : 23 rd noms
how could i ever be mad at someone so nice as you . . . . just real busy . . .
( see attached file : hpldecl 999 . xls )
- hpldecl 999 . xls",0
3560,ham,"Subject: important - to all domestic employees who participate in the enron
corp savings plan
if you are a participant in the enron corp . savings plan , please read this very important message .
we understand that you are concerned about the timing of the move to a new savings plan administrator and the restricted access to your investment funds during the upcoming transition period scheduled to take place beginning at 3 : 00 pm cst on october 26 and ending at 8 : 00 am cst on november 20 .
we have been working with hewitt and northern trust since july . we understand your concerns and are committed to making this transition period as short as possible without jeopardizing the reconciliation of both the plan in total or your account in particular .
remember that the enron corp . savings plan is an investment vehicle for your long - term financial goals . the enron plan will continue to offer a variety of investment opportunities with different levels of risk .
as always , we advise you to review your overall investment strategy and carefully weigh the potential earnings of each investment choice against its risk before making investment decisions that are aligned with your long - term financial plans and your risk tolerance .
for that reason , it is critical that all trades among your investment funds be completed by 3 : 00 pm cst friday , october 26 before the transition period begins .",0
3521,ham,"Subject: re : txu may 01
this deal was not transported on contract 1856 , the 15 , 000 was sold to el paso merchant directly at that point . it was 15 , 000 a day for the 30 th and 31 st .
let me know if you need anything further .
mike
- - - - - original message - - - - -
from : beale , antoinette
sent : wednesday , october 03 , 2001 12 : 48 pm
to : olsen , michael
cc : parker , megan ; farmer , daren j .
subject : txu may 01
mike ,
i have the following outstanding issue with txu :
may 01 - contract 1856
a path is needed on delivery 17054701 for 19087 mmbtus with the receipt point 175054701 .
thanks !",0
1843,ham,"Subject: eastrans nomination change effective 10 / 19 / 00
marta henderson is on the road and advised some of you the subject item via
phone , and i am hereby transmitting this info for her via e - mail .
please commence deliveries to eastrans of 7500 mmbtu / d effective 10 / 19 / 00
until further notice .
the redeliveries will be 7500 mmbtu / d from fuels cotton valley into hpl .
thank you .",0
1123,ham,"Subject: enronoptions - your stock option program
it is amazing and yet not surprising how much enron has accomplished in the
first six months of this year . you continue to make it happen . we recognize
that you work hard every day to accomplish enron  , s business goals , and we are
pleased that many of you have shared in the company  , s financial success
through enron stock options .
as you may know , the current employee stock option program ( also known as the
all employee stock option program or aesop ) began in 1994 and provided value
to participants through 2000 . employees who have participated in this
program from its inception have realized a 1 , 119 % increase in the value of
their stock options ( assuming a stock price of $ 70 ) over the life of the
program .
enron stock options are a valuable part of your total compensation package
and a contributing factor to your performance and to enron  , s continued
success . therefore , the enron executive committee and the compensation and
management development committee of the enron board of directors have decided
to continue to offer stock options as a part of your compensation package .
on may 1 , 2000 , the committee approved an employee stock option program for
calendar years 2001 - 2005 ( enronoptions  ) your stock option program ) . it is
expected that enronoptions  ) your stock option program will be granted ,
effective on or about december 29 , 2000 , for those employees who are eligible
on that date ( please see note below ) . the new program , which is subject to
final approval by enron  , s board of directors , is as follows :
? enronoptions  ) your stock option program will give stock options to
eligible full - time and part - time regular employees in domestic and
international companies / locations .
? the grant of non - qualified stock options will equal 25 % of annual base
salary ( 5 % of annual base salary for each year of a 5 - year period ) on
december 29 , 2000 . ( salary calculation and value may vary in some
international locations . )
? the board will grant the stock options on december 29 , 2000 .
? eligible employees hired in subsequent years will receive a prorated grant
of stock options .
why commit your talent and energy to enron ? enronoptions  ) your stock option
program , among other good reasons  ( that  , s why .
in the coming weeks , you will be receiving more details about enronoptions  )
your stock option program . to provide information and answer your questions ,
we will introduce a special link on the human resources web - site , host
several espeak sessions and continue to communicate with you on a regular
basis . in the meantime , if you have immediate questions , please contact your
human resources representative .
note : in addition to final approval by enron  , s board of directors , granting
of options will be subject to new york stock exchange and state and federal
regulatory requirements . it is expected that enronoptions  ) your stock
option program will be available to most enron employees ; however , some enron
companies  , employees may not be eligible due to legal , accounting , tax , labor
or business issues . as you know , enron changes to meet the needs of the
marketplaces we serve . given that need to change , we will continue to refine
the eligibility for enronoptions  ) your stock option program and will
communicate more details throughout the year with final eligibility being
determined on december 29 , 2000 .",0
414,ham,"Subject: income tax
hey ! tonya said to staple copy b of the w - 2 to the tax return - - but on the
one from camp it says copy c for payer or state copy , copy b for recipient
( keep for your records ) . so which one do i send ? the one from the school
says send b but i ' m confused on the other one .
what did the doctor say about tonya & the due date ? love , ma
get your private , free email at http : / / www . hotmail . com",0
3987,spam,"Subject: fwd : v ^ | codin ` viagr @ \ v + a + lium & / xanax / : soma : ~ pntermi : n : rjmfswksttjn
hi paliourg ,
we offer a complimentary medical consultation with one of our doctors to determine which treatment is best for you .
order these pills : > valium = xana + x + # som : a : & pntermin % vl @ gra ` a : tiv @ n
plus : fioric . 3 t , tram @ : do | , u | ' tr @ m , l 3 vitr . a , p : rop 3 cia , a . cyc | 0 vir , pro : z @ c , p ` @ xil , b . usp @ r , adi . pex , ion : amin , m . 3 ridia , x 3 ` nica | , ambi 3 : n , so ` nata , fl 3 xe . ril , ce | 3 br . ex
most trusted name brands .
begin your savings now . www . rxspecials . biz .
best regards ,
my cundiff
",1
2679,ham,"Subject: 03 / 01 assignment , termination , expiration report - houston pipe
line
since i did the revision to the february 2001 report so late last month , i
accidentally failed to do the report for march 2001 . attached is a report
for march 2001 which covers all assignments , terminations & expirations
entered since the last report was done on 2 / 15 / 01 . there will be a new
report done around march 22 nd in preparation for bid week .",0
2018,ham,"Subject: weekend gas
just wanted to review weekend sales to southern union .
longterm firm sales for november
inside ferc + . 199 5 k 1 - 30
gas daily + . 199 15 k 10 th - 13 th
gas daily + . 199 40 k 14 th - until nomed down
- - - this does not reflect prior gas daily sales - - - - -
spot
gas daily hsc + $ . 05 ( on tuesdays print - 14 th - ) 25 k 12 th & 13 th - firm
deals above are first through the meter .
call me if something doesn ' t look right . : )
janet",0
3060,ham,"Subject: southern union - 03 / 01 prod - austin spot deal # 690249 ( sale )
janet -
per southern union ' s confirmation sheet , the 15 , 000 mmbtus spot deal on days 03 / 25 & 3 / 26 should be priced at hsc gdp da + . 05 ( at tuesday , 3 / 27 / 01 pricing - which was $ 5 . 235 ) . currently , sitara is showing a price of hsc gdp + . 05 .
is this tuesday pricing correct ? if so , pls forward this to daren so that he can change the price in sitara to $ 5 . 235 + . 05 ( totaling $ 5 . 285 ) .
thanks - katherine
5 - 8643",0
3779,spam,"Subject: best dealon viagra
most places charge , $ 18 ,
we charge just $ 3
you will never get cheaper viagra !
order today
before offer expires
delivered world wide !
check this link to see all about and why is so cheap :
http : / / www . gomedz . biz / via / ? biggest
link below is for people who dislike :
http : / / www . gomedz . biz / off . html
",1
1232,ham,"Subject: hpl nom for july 22 , 2000
( see attached file : hplo 722 . xls )
- hplo 722 . xls",0
2724,ham,"Subject: re : dow pipeline
liz ,
please see attached e - mail reguarding entex and advise which deal is good .
thanks .
from : karen lindley 03 / 13 / 2001 04 : 41 pm
to : michael olsen / na / enron @ enron
cc :
subject : dow pipeline
can you please verify the following and let me know if i need to do an accounting arrangement to correct . thanks !
karen
- - - - - - - - - - - - - - - - - - - - - - forwarded by karen lindley / corp / enron on 03 / 13 / 2001 03 : 38 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : sherlyn schumack @ ect 03 / 13 / 2001 02 : 24 pm
to : karen lindley / corp / enron @ enron
cc : paul couvillon / corp / enron @ enron
subject : dow pipeline
it should be on deal 318052 .
- - - - - - - - - - - - - - - - - - - - - - forwarded by sherlyn schumack / hou / ect on 03 / 13 / 2001 02 : 21 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : sherlyn schumack 03 / 13 / 2001 02 : 22 pm
to : karen lindley / corp / enron @ enron
cc :
subject : dow pipeline
karen ,
the entex volumes on dow pipeline at meter 984486 is scheduled on an expired deal ( 292249 ) for 2 / 2001 .",0
1228,ham,"Subject: re : cornhusker
john ,
i did some preliminary work on your question concerning oil use at the
cleburne , texas plant . see the attached document .
i just answered all of your questions in an effort to save time . i ' m still
summarizing the procedures that are used for gas nominations . call me with
any questions .
michael mazowita
white pine energy , llc
phone : ( 248 ) 442 - 4823
fax : ( 248 ) 477 - 5729
cell : ( 248 ) 345 - 4002
john griffith
07 / 17 / 2000 10 : 03 am
to : garrick hill / hou / ect @ ect , mike mazowita / corp / enron @ enron
cc : eric moon / hou / ect @ ect
subject : cornhusker
rick and mike ,
when you talk to plant manager i have a few other questions regarding the
fuel oil .
1 ) what exact oil can they burn ? what sulphur content ?
2 ) how much oil is in storage at the plant ?
3 ) what is the storage capacity at the plant ?
4 ) are there any oil contracts at this time ?
5 ) how do they normally buy oil ?
6 ) how is the oil transported to the plant ?
7 ) are there any transport contracts for oil ?
8 ) what is the efficiency for the oil at the plant ?
9 ) what are the costs to burn oil ? any downtime due to this ? any costs to
switch ? time it takes to switch ?
10 ) what are the decisions that the plant goes through to decide to switch ?
11 ) what are the emission concerns ? are they long emission credits ? do
they get credits annually ? how many ?
12 ) does brazos have any control over burning oil vs . burning natural gas ?
13 ) can the plant run totally on oil ?
14 ) any costs to switch back to natural gas ?
please let me know if you need anything from me . thanks .
john",0
278,ham,"Subject: sitara updates
this is a note to update you guys on the progress i ' m making concerning
cleaning - up and combining well - head deals . . . so far , i have completed :
eog :
deal 126358 reflects 0 volumes on meter 6067 march 2000 forward
deal 126281 reflects volumes on meter 6296 as well as volumes moved from
sitara deal 126358 ; all volumes are at meter 6296
forest :
deal 132832 reflects 0 volumes march 2000 forward
deal 139397 reflects the combined volumes from both deals on meter 6396
suemaur :
deal 138658 reflects 0 volumes march 2000 forward
deal 138658 reflects the combined volumes from both deals on meter 9766
a similar effort will be made for : saxet ( deals 154608 / 138546 ) ; comstock
( deals 125827 / 125828 / 125899 ) ; and costilla ( deals 125783 / 125900 )
o ' neal 3 - 9686",0
4569,spam,"Subject: reply : young natural babies bitch getting their asess fileld with jizz
how do you do ?
g ' o i ma de
refuse the evil , and choose the good . [ isaiah 7 : 15 ]
in the great mass of our people there are plenty individuals of intelligence from among whom leadership can be recruited . and now abideth faith , hope and charity , these three , but the greatest of these is charity . [ corinthians ] you have been my friends , replied charlotte , that in itself is a tremendous thing . . .
one thorn of experience is worth a whole wilderness of warning .
focus on competition has always been a formula for mediocrity . objects in pictures should so be arranged as by their very position to tell their own story .
what are facts but compromises ? a fact merely marks the point where we have agreed to let investigation cease .
everything that exists is in a manner the seed of that which will be .
there is no bad in good .
don ' t worry about your life what you shall eat , or drink , or the clothing for your body . [ matthew 6 : 31 ]
god cannot give us a happiness and peace apart from himself , because it is not there . there is no such thing . of toiling , uncheered and alone , that wins us the prizes worth earning , and leads us to goals we would own .
if you start soon enough , you won ' t have to run to catch up . it is better to be killed than frightened to death .
i did not attend his funeral but i wrote a nice letter saying i approved of it . [ about a politician who had recently died ]
there is only one thing harder than looking for a dewdrop in the dew , and that is fishing for a clam in the clam chowder .
pretense is the overrating of any kind of knowledge we pretend to .
",1
1983,ham,"Subject: enron / hpl actuals for november 3 - 5 , 2000
november 3 , 2000
teco tap 30 . 000 / enron ; 114 . 583 / hpl gas daily
november 4 , 200
teco tap 139 . 167 / hpl gas daily
ls hpl lsk ic 30 . 000 / enron
november 5 , 2000
teco tap 85 . 000 / hpl gas daily
ls hpl lsk ic 30 . 000 / enron",0
2892,ham,"Subject: aep - hpl transition issues
attached is a updated memo about transition issues .
this is not a all inclusive memo but a starting point .
please sent comments to me and i will update and redistribute .
thanks
bob",0
2556,ham,"Subject: revision # 2 - hpl nom for february 10 , 2001
( see attached file : hplno 210 . xls ) ( see attached file :
hplno 213 . xls )
- hplno 210 . xls
- hplno 213 . xls",0
2476,ham,"Subject: 2000 w 2 information
the 2000 form w - 2 will be mailed to your address of record by january 31 ,
2001 . if you have not received your form by february 20 th , you may request ,
in writing , for a duplicate copy to be sent to you . please note that a
written request , including authorized signature is required .
when requesting a duplicate form , please specify the year for which you need
a copy , sign your request , and include the following information :
name
complete mailing address
phone number
social security number
you may mail your request to :
enron corp
eb 1528
p o box 1188
houston tx 77002
or you may fax your request to 713 - 646 - 3755 .
your request will be processed within one week of receipt .
if you have a question regarding the information on your form w 2 , please
contact the payroll call center at 713 - 345 - 5555 option 1 .
thank you",0
3049,ham,"Subject: fw : calpine daily gas nomination
julie , texas city had an unscheduled occurrence this morning tripping one
unit . the estimated time for repairing the unit will be friday the 13 th . i
will update you and hpl gas control as we approach a restart time . the
estimated burn until then will be around 65 , 000 mmbtu / day . thanks .
> - - - - - original message - - - - -
> from : ricky archer
> sent : wednesday , april 11 , 2001 9 : 22 am
> to : ' juliann . kemp @ enron . com '
> cc : ' dfarmer @ enron . com ' ; ' tacton @ enron . com ' ; ' mmccoy @ enron . com '
> subject : calpine daily gas nomination
>
> >
>
> ricky a . archer
> fuel supply
> 700 louisiana , suite 2700
> houston , texas 77002
> 713 - 830 - 8659 direct
> 713 - 830 - 8722 fax
>
- calpine daily gas nomination 1 . doc",0
5147,spam,"Subject: vlagra $ 2 . 60
discount drugs . . . save 80 % every order !
we are the number one online retailler for dozens of medications . our customers save 80
cents out of every dollar , every time , compared to the industry price . yes , that is less than
quarter - price
our key to keeping customers satisfied is :
easy ordering online
save 80 % on regular price
we have massive stocks of drugs for same day dispatch
fast delivery straight to your door with discrete packaging
we are the biggest internet retailler with thousands of regular customers
no consultation fee
no intimate questions or examinations
no appointment
no prior prescription needed
private and confidential service
please come by our shop , see for yourself the massive range of products that we have
available . we do have the lowest price and huge stocks ready for same - day dispatch .
two million customers can ' t be wrong !
see our full range at http : / / bucketed . net / ? cheapgeneric
",1
5094,spam,"Subject: viagra soft tabs
viagra soft tabs is the # 1 med to struggle with mens ' erectile dysfunction .
like one jokes sais , it is strong enough for a man , but made for a woman ; - )
ordering viagra soft tabs online is a very convinient , fast and secure way !
millions of people do it daily to save their privacy and money !
viagra soft tabs formula is effective for 95 % of the patients . if this treatmentis not effective for you , we will refund you for every unopened pack . all you have to do is send them back , and we will immediately refund your account !
order now
remove your email",1
505,ham,"Subject: calpine daily gas nomination
- calpine daily gas nomination 1 . doc",0
4042,spam,"Subject: coming over tomorrow ?
some suspect it is a stray exotic
pet because it seems to like being around people . but the feeling is generally
not mutual
top quality
software ~ lowest
possible
prices :
fulton is looking at eight
fires in the past two weeks over a broad area , smith said . we ' re not sure if
it ' s even arson .
special
offer # 1 :
windows
xp
professional + microsoft
office
xp professional
$ 80
they appear to have been set
by the same person or people , anderson said .
special offer # 2 :
adobe - photoshop 7 , premiere 7 , illustrator 10
$ 120
forsyth ' s fires have been in vacant buildings , large
commercial dumpsters and vehicles , he said
special offer # 3 :
macromedia
dreamwaver
mx 2004 + flash mx 2004
$ 100
and many
more
titles
to
choose
from ,
take
a look
now
a string of 20 or more suspicious fires across north
fulton and forsyth counties in the past two weeks may be the work of the same
person or people
no thanks
this one appears tame , smith said ,
but could be dangerous because wild animals are unpredictable . people should not
approach it , nor should they run away from the animal since that could provoke a
chase . the best thing to do is ignore it , keep away from it and call the
authorities , he g to tales circulating the wooded neighborhood off , the animal
walked up to a man as he was swinging his toddler in the back yard . the cat is
said to have lunged at the child . as the story goes , the man fended it off with
a chair , his wife grabbed their child , and they ran into the house . the cat sat
on their back deck for a while looking in , just like at the in another tale on a
different street , a teenage baby sitter was at the backyard pool with an
8 - year - old boy and his cousin . the cat sneaked up on them from behind , and she
jumped into the pool with the boy . they swam to the other side , but it followed
them . they all ran into the house , and the cat sat looking in the door .
",1
4196,spam,"Subject: skip the doctor - buy meds online
up to 80 % savings on xanax , valium , cialis , viagra , tylenol 3 & more
here
for
email removal , go here .
begonia cookie adopt bilinear genevieve reck conducive patron playoff complaisant cashew eat cater appeasable thrips frostbite distributor walleralliance dug myel bureaucracy offbeat patrolman billfold bifocal concord eisner burgundian davidson baronet proust emperor anderson baldpate captivateurinary debenture shareown catkin philanthrope credit stabile basel clotho soluble epitaxy hint hirsute demountable broody chaplaincy rime vanadium dempsey armageddon farfetched klan populace led cellar durer diversionary windbreak astor propel bonneville antenna honest portmanteaudiopter workload yvette crusty mathematician partridge covet cartwheel kennan michael cornbread imitate corbel pope zion",1
74,ham,"Subject: koch three rivers , # 6722
i spoke with larry zamit this morning regarding the outage january 1 through
6 . he agreed to hold the gas for us and batch it throughout the rest of
january . at this point we have 3 , 007 nominated for 1 / 1 / 00 and that is what
he has agreed to hold .
questions ? ? give me a call .
charlotte / aimee",0
2007,ham,"Subject: enron / hpl actuals for november 8 , 2000
teco tap 40 . 000 / enron ; 53 . 125 / hpl iferc",0
4288,spam,"Subject: the first natural male enhancement product
hi ,
plexus , the natural male enhancement product with both
immediate and long - term results .
- increase size up to 30 %
- increase ejaculation amount
- intensified and longer orgasms
- increase in your stamina
- end premature ejaculation
- end erectile dysfunction
we guarantee your satisfaction , or you get the money back .
we ship world wide , and no prescription is required ! !
try it today you wont regret !
get it here : http : / / www . baby 30 . com /
best regards ,
bobby miller
",1
2287,ham,"Subject: hpl nom for december 27 , 2000
( see attached file : hplnl 227 . xls )
- hplnl 227 . xls",0
4568,spam,"Subject: re : official us goverment program
casualty gantletmustache alphonse archaicterrify
dapple dentoncology expend lausannewhit
tenable innermostkinglet erupt espritawaken
attentive idioticosmium warwick electrophoruschilean
anchorite butternutcultivable",1
2985,ham,"Subject: neon lesson # 6
please respond to
- experiencing god week 6 . doc",0
